Name,Space addr,Space
cap_ASU_St_Output_ASU_Air_Tank_Pressure_CHS1_Offset_C,0x80178978,
cap_AVL_RPM_WHL_AVL_RPM_WHL_FLH_CHS1_Factor_C,0x80185e58,
cap_AVL_RPM_WHL_AVL_RPM_WHL_FLH_CHS1_Offset_C,0x80178978,
cap_AVL_RPM_WHL_AVL_RPM_WHL_FLH_CHS2_Factor_C,0x80185e58,
cap_AVL_RPM_WHL_AVL_RPM_WHL_FLH_CHS2_Offset_C,0x80178978,
cap_AVL_RPM_WHL_AVL_RPM_WHL_FRH_CHS1_Factor_C,0x80185e58,
cap_AVL_RPM_WHL_AVL_RPM_WHL_FRH_CHS1_Offset_C,0x80178978,
cap_AVL_RPM_WHL_AVL_RPM_WHL_FRH_CHS2_Factor_C,0x80185e58,
cap_AVL_RPM_WHL_AVL_RPM_WHL_FRH_CHS2_Offset_C,0x80178978,
cap_AVL_RPM_WHL_AVL_RPM_WHL_RLH_CHS1_Factor_C,0x80185e58,
cap_AVL_RPM_WHL_AVL_RPM_WHL_RLH_CHS1_Offset_C,0x80178978,
cap_AVL_RPM_WHL_AVL_RPM_WHL_RLH_CHS2_Factor_C,0x80185e58,
cap_AVL_RPM_WHL_AVL_RPM_WHL_RLH_CHS2_Offset_C,0x80178978,
cap_AVL_RPM_WHL_AVL_RPM_WHL_RLH_PT_Factor_C,0x80185e58,
cap_AVL_RPM_WHL_AVL_RPM_WHL_RLH_PT_Offset_C,0x80178978,
cap_AVL_RPM_WHL_AVL_RPM_WHL_RRH_CHS1_Factor_C,0x80185e58,
cap_AVL_RPM_WHL_AVL_RPM_WHL_RRH_CHS1_Offset_C,0x80178978,
cap_AVL_RPM_WHL_AVL_RPM_WHL_RRH_CHS2_Factor_C,0x80185e58,
cap_AVL_RPM_WHL_AVL_RPM_WHL_RRH_CHS2_Offset_C,0x80178978,
cap_AVL_RPM_WHL_AVL_RPM_WHL_RRH_PT_Factor_C,0x80185e58,
cap_AVL_RPM_WHL_AVL_RPM_WHL_RRH_PT_Offset_C,0x80178978,
cap_A_TEMP_TEMP_EX_BCAN_Factor_C,0x80185e58,
cap_A_TEMP_TEMP_EX_BCAN_Offset_C,0x80178978,
cap_A_TEMP_TEMP_EX_PT_Factor_C,0x80185e58,
cap_A_TEMP_TEMP_EX_PT_Offset_C,0x80178978,
cap_BMS_CellTemp_BMS_MaxCellTemp_PT_Factor_C,0x80185e58,
cap_BMS_CellTemp_BMS_MaxCellTemp_PT_Offset_C,0x80178978,
cap_BMS_CellTemp_BMS_MaxMinDiffCellTemp_PT_Factor_C,0x80185e58,
cap_BMS_CellTemp_BMS_MaxMinDiffCellTemp_PT_Offset_C,0x80178978,
cap_BMS_CellTemp_BMS_MinCellTemp_PT_Factor_C,0x80185e58,
cap_BMS_CellTemp_BMS_MinCellTemp_PT_Offset_C,0x80178978,
cap_BMS_CellTemp_BMS_PackTemp_PT_Factor_C,0x80185e58,
cap_BMS_CellTemp_BMS_PackTemp_PT_Offset_C,0x80178978,
cap_BMS_ChgParamReq_BMS_ChgCurrentReq_PT_Factor_C,0x80185e58,
cap_BMS_ChgParamReq_BMS_ChgCurrentReq_PT_Offset_C,0x80178978,
cap_BMS_ChgParamReq_BMS_ChgVoltageReq_PT_Factor_C,0x80185e58,
cap_BMS_ChgParamReq_BMS_ChgVoltageReq_PT_Offset_C,0x80178978,
cap_BMS_ChgParamReq_BMS_MaxChgCurrent10s_PT_Factor_C,0x80185e58,
cap_BMS_ChgParamReq_BMS_MaxChgCurrent10s_PT_Offset_C,0x80178978,
cap_BMS_ChgParamReq_BMS_MaxChgCurrent30s_PT_Factor_C,0x80185e58,
cap_BMS_ChgParamReq_BMS_MaxChgCurrent30s_PT_Offset_C,0x80178978,
cap_BMS_ChgParamReq_BMS_MaxChgCurrent5s_PT_Factor_C,0x80185e58,
cap_BMS_ChgParamReq_BMS_MaxChgCurrent5s_PT_Offset_C,0x80178978,
cap_BMS_ChgParamReq_BMS_MaxChgCurrentLimPeak_PT_Factor_C,0x80185e58,
cap_BMS_ChgParamReq_BMS_MaxChgCurrentLimPeak_PT_Offset_C,0x80178978,
cap_BMS_ChgParamReq_BMS_MaxChgCurrentLim_PT_Factor_C,0x80185e58,
cap_BMS_ChgParamReq_BMS_MaxChgCurrentLim_PT_Offset_C,0x80178978,
cap_BMS_ChgParamReq_BMS_MaxChgPwr10s_PT_Factor_C,0x80185e58,
cap_BMS_ChgParamReq_BMS_MaxChgPwr10s_PT_Offset_C,0x80178978,
cap_BMS_ChgParamReq_BMS_MaxChgPwr30s_PT_Factor_C,0x80185e58,
cap_BMS_ChgParamReq_BMS_MaxChgPwr30s_PT_Offset_C,0x80178978,
cap_BMS_ChgParamReq_BMS_MaxChgPwr5s_PT_Factor_C,0x80185e58,
cap_BMS_ChgParamReq_BMS_MaxChgPwr5s_PT_Offset_C,0x80178978,
cap_BMS_ChgParamReq_BMS_MaxChgPwrLimPeak_PT_Factor_C,0x80185e58,
cap_BMS_ChgParamReq_BMS_MaxChgPwrLimPeak_PT_Offset_C,0x80178978,
cap_BMS_ChgParamReq_BMS_MaxChgPwrLim_PT_Factor_C,0x80185e58,
cap_BMS_ChgParamReq_BMS_MaxChgPwrLim_PT_Offset_C,0x80178978,
cap_BMS_CoolantInletOutletTmp_BMS_CoolantInletTemp_PT_Factor_C,0x80185e58,
cap_BMS_CoolantInletOutletTmp_BMS_CoolantInletTemp_PT_Offset_C,0x80178978,
cap_BMS_CoolantInletOutletTmp_BMS_CoolantOutletTemp_PT_Factor_C,0x80185e58,
cap_BMS_CoolantInletOutletTmp_BMS_CoolantOutletTemp_PT_Offset_C,0x80178978,
cap_BMS_CurMeas_BMS_PackCurMeas_PT_Factor_C,0x80185e58,
cap_BMS_CurMeas_BMS_PackCurMeas_PT_Offset_C,0x80178978,
cap_BMS_HVMeas_BMS_DCPlugVol_PT_Factor_C,0x80185e58,
cap_BMS_HVMeas_BMS_DCPlugVol_PT_Offset_C,0x80178978,
cap_BMS_HVMeas_BMS_HVBusVol_PT_Factor_C,0x80185e58,
cap_BMS_HVMeas_BMS_HVBusVol_PT_Offset_C,0x80178978,
cap_BMS_HVMeas_BMS_HVFuseVol_PT_Factor_C,0x80185e58,
cap_BMS_HVMeas_BMS_HVFuseVol_PT_Offset_C,0x80178978,
cap_BMS_HVMeas_BMS_HVLinkVol_PT_Factor_C,0x80185e58,
cap_BMS_HVMeas_BMS_HVLinkVol_PT_Offset_C,0x80178978,
cap_BMS_HVMeas_BMS_HVPackVol_PT_Factor_C,0x80185e58,
cap_BMS_HVMeas_BMS_HVPackVol_PT_Offset_C,0x80178978,
cap_BMS_PowerCont_BMS_MaxDischgCurrent10s_PT_Factor_C,0x80185e58,
cap_BMS_PowerCont_BMS_MaxDischgCurrent10s_PT_Offset_C,0x80178978,
cap_BMS_PowerCont_BMS_MaxDischgCurrent30s_PT_Factor_C,0x80185e58,
cap_BMS_PowerCont_BMS_MaxDischgCurrent30s_PT_Offset_C,0x80178978,
cap_BMS_PowerCont_BMS_MaxDischgCurrent5s_PT_Factor_C,0x80185e58,
cap_BMS_PowerCont_BMS_MaxDischgCurrent5s_PT_Offset_C,0x80178978,
cap_BMS_PowerCont_BMS_MaxDischgCurrentLimPeak_PT_Factor_C,0x80185e58,
cap_BMS_PowerCont_BMS_MaxDischgCurrentLimPeak_PT_Offset_C,0x80178978,
cap_BMS_PowerCont_BMS_MaxDischgCurrentLim_PT_Factor_C,0x80185e58,
cap_BMS_PowerCont_BMS_MaxDischgCurrentLim_PT_Offset_C,0x80178978,
cap_BMS_PowerCont_BMS_MaxDischgPwr10s_PT_Factor_C,0x80185e58,
cap_BMS_PowerCont_BMS_MaxDischgPwr10s_PT_Offset_C,0x80178978,
cap_BMS_PowerCont_BMS_MaxDischgPwr30s_PT_Factor_C,0x80185e58,
cap_BMS_PowerCont_BMS_MaxDischgPwr30s_PT_Offset_C,0x80178978,
cap_BMS_PowerCont_BMS_MaxDischgPwr5s_PT_Factor_C,0x80185e58,
cap_BMS_PowerCont_BMS_MaxDischgPwr5s_PT_Offset_C,0x80178978,
cap_BMS_PowerCont_BMS_MaxDischgPwrLimPeak_PT_Factor_C,0x80185e58,
cap_BMS_PowerCont_BMS_MaxDischgPwrLimPeak_PT_Offset_C,0x80178978,
cap_BMS_PowerCont_BMS_MaxDischgPwrLim_PT_Factor_C,0x80185e58,
cap_BMS_PowerCont_BMS_MaxDischgPwrLim_PT_Offset_C,0x80178978,
cap_BMS_Sts_BMS_SOE_PT_Factor_C,0x80185e58,
cap_BMS_Sts_BMS_SOE_PT_Offset_C,0x80178978,
cap_BMS_Sts_BMS_SOH_PT_Factor_C,0x80185e58,
cap_BMS_Sts_BMS_SOH_PT_Offset_C,0x80178978,
cap_BMS_Sts_BMS_SocActualEst_PT_Factor_C,0x80185e58,
cap_BMS_Sts_BMS_SocActualEst_PT_Offset_C,0x80178978,
cap_BMS_Sts_BMS_SocRelativeEst_PT_Factor_C,0x80185e58,
cap_BMS_Sts_BMS_SocRelativeEst_PT_Offset_C,0x80178978,
cap_BMS_VCU_THMReq_BMS_CoolPwrDemand_PT_Factor_C,0x80185e58,
cap_BMS_VCU_THMReq_BMS_CoolPwrDemand_PT_Offset_C,0x80178978,
cap_BMS_VCU_THMReq_BMS_HeatPwrDemand_PT_Factor_C,0x80185e58,
cap_BMS_VCU_THMReq_BMS_HeatPwrDemand_PT_Offset_C,0x80178978,
cap_BMS_VolMeas_BMS_MaxCellVol_PT_Factor_C,0x80185e58,
cap_BMS_VolMeas_BMS_MaxCellVol_PT_Offset_C,0x80178978,
cap_BMS_VolMeas_BMS_MaxMinDiffCellVol_PT_Factor_C,0x80185e58,
cap_BMS_VolMeas_BMS_MaxMinDiffCellVol_PT_Offset_C,0x80178978,
cap_BMS_VolMeas_BMS_MinCellVol_PT_Factor_C,0x80185e58,
cap_BMS_VolMeas_BMS_MinCellVol_PT_Offset_C,0x80178978,
cap_BundleEAFlexrayToAECANFD10msNo1_AVL_BRTORQ_WHL_FS_LH_EXT_CHS1_Factor_C,0x80185e58,
cap_BundleEAFlexrayToAECANFD10msNo1_AVL_BRTORQ_WHL_FS_LH_EXT_CHS1_Offset_C,0x80178978,
cap_BundleEAFlexrayToAECANFD10msNo1_AVL_BRTORQ_WHL_FS_LH_EXT_CHS2_Factor_C,0x80185e58,
cap_BundleEAFlexrayToAECANFD10msNo1_AVL_BRTORQ_WHL_FS_LH_EXT_CHS2_Offset_C,0x80178978,
cap_BundleEAFlexrayToAECANFD10msNo1_AVL_BRTORQ_WHL_FS_RH_EXT_CHS1_Factor_C,0x80185e58,
cap_BundleEAFlexrayToAECANFD10msNo1_AVL_BRTORQ_WHL_FS_RH_EXT_CHS1_Offset_C,0x80178978,
cap_BundleEAFlexrayToAECANFD10msNo1_AVL_BRTORQ_WHL_FS_RH_EXT_CHS2_Factor_C,0x80185e58,
cap_BundleEAFlexrayToAECANFD10msNo1_AVL_BRTORQ_WHL_FS_RH_EXT_CHS2_Offset_C,0x80178978,
cap_BundleEAFlexrayToAECANFD10msNo1_AVL_BRTORQ_WHL_RS_LH_EXT_CHS1_Factor_C,0x80185e58,
cap_BundleEAFlexrayToAECANFD10msNo1_AVL_BRTORQ_WHL_RS_LH_EXT_CHS1_Offset_C,0x80178978,
cap_BundleEAFlexrayToAECANFD10msNo1_AVL_BRTORQ_WHL_RS_LH_EXT_CHS2_Factor_C,0x80185e58,
cap_BundleEAFlexrayToAECANFD10msNo1_AVL_BRTORQ_WHL_RS_LH_EXT_CHS2_Offset_C,0x80178978,
cap_BundleEAFlexrayToAECANFD10msNo1_AVL_BRTORQ_WHL_RS_RH_EXT_CHS1_Factor_C,0x80185e58,
cap_BundleEAFlexrayToAECANFD10msNo1_AVL_BRTORQ_WHL_RS_RH_EXT_CHS1_Offset_C,0x80178978,
cap_BundleEAFlexrayToAECANFD10msNo1_AVL_BRTORQ_WHL_RS_RH_EXT_CHS2_Factor_C,0x80185e58,
cap_BundleEAFlexrayToAECANFD10msNo1_AVL_BRTORQ_WHL_RS_RH_EXT_CHS2_Offset_C,0x80178978,
cap_BundleEAFlexrayToAECANFD10msNo1_TAR_RPM_MAX_BAX_CHS1_Factor_C,0x80185e58,
cap_BundleEAFlexrayToAECANFD10msNo1_TAR_RPM_MAX_BAX_CHS1_Offset_C,0x80178978,
cap_BundleEAFlexrayToAECANFD10msNo1_TAR_RPM_MAX_BAX_CHS2_Factor_C,0x80185e58,
cap_BundleEAFlexrayToAECANFD10msNo1_TAR_RPM_MAX_BAX_CHS2_Offset_C,0x80178978,
cap_BundleEAFlexrayToAECANFD10msNo1_TAR_RPM_MAX_FTAX_CHS1_Factor_C,0x80185e58,
cap_BundleEAFlexrayToAECANFD10msNo1_TAR_RPM_MAX_FTAX_CHS1_Offset_C,0x80178978,
cap_BundleEAFlexrayToAECANFD10msNo1_TAR_RPM_MAX_FTAX_CHS2_Factor_C,0x80185e58,
cap_BundleEAFlexrayToAECANFD10msNo1_TAR_RPM_MAX_FTAX_CHS2_Offset_C,0x80178978,
cap_BundleEAFlexrayToAECANFD10msNo1_TAR_RPM_MIN_BAX_CHS1_Factor_C,0x80185e58,
cap_BundleEAFlexrayToAECANFD10msNo1_TAR_RPM_MIN_BAX_CHS1_Offset_C,0x80178978,
cap_BundleEAFlexrayToAECANFD10msNo1_TAR_RPM_MIN_BAX_CHS2_Factor_C,0x80185e58,
cap_BundleEAFlexrayToAECANFD10msNo1_TAR_RPM_MIN_BAX_CHS2_Offset_C,0x80178978,
cap_BundleEAFlexrayToAECANFD10msNo1_TAR_RPM_MIN_FTAX_CHS1_Factor_C,0x80185e58,
cap_BundleEAFlexrayToAECANFD10msNo1_TAR_RPM_MIN_FTAX_CHS1_Offset_C,0x80178978,
cap_BundleEAFlexrayToAECANFD10msNo1_TAR_RPM_MIN_FTAX_CHS2_Factor_C,0x80185e58,
cap_BundleEAFlexrayToAECANFD10msNo1_TAR_RPM_MIN_FTAX_CHS2_Offset_C,0x80178978,
cap_BundleEAFlexrayToAECANFD20msNo2_ACLNX_COG_CHS1_Factor_C,0x80185e58,
cap_BundleEAFlexrayToAECANFD20msNo2_ACLNX_COG_CHS1_Offset_C,0x80178978,
cap_BundleEAFlexrayToAECANFD20msNo2_ACLNY_COG_CHS1_Factor_C,0x80185e58,
cap_BundleEAFlexrayToAECANFD20msNo2_ACLNY_COG_CHS1_Offset_C,0x80178978,
cap_BundleEAFlexrayToCANFD20msNo1_V_VEH_COG_CHS1_Factor_C,0x80185e58,
cap_BundleEAFlexrayToCANFD20msNo1_V_VEH_COG_CHS1_Offset_C,0x80178978,
cap_BundleEAFlexrayToCANFD20msNo1_V_VEH_COG_CHS2_Factor_C,0x80185e58,
cap_BundleEAFlexrayToCANFD20msNo1_V_VEH_COG_CHS2_Offset_C,0x80178978,
cap_CtrlECU_InvOperation_CTRL_CtrlECU_EmASpeed_cmd_PT_Factor_C,0x80185e58,
cap_CtrlECU_InvOperation_CTRL_CtrlECU_EmASpeed_cmd_PT_Offset_C,0x80178978,
cap_CtrlECU_InvOperation_CTRL_CtrlECU_EmATorque_cmd_PT_Factor_C,0x80185e58,
cap_CtrlECU_InvOperation_CTRL_CtrlECU_EmATorque_cmd_PT_Offset_C,0x80178978,
cap_CtrlECU_InvOperation_CTRL_CtrlECU_EmATrqBrake_LIM_PT_Factor_C,0x80185e58,
cap_CtrlECU_InvOperation_CTRL_CtrlECU_EmATrqBrake_LIM_PT_Offset_C,0x80178978,
cap_CtrlECU_InvOperation_CTRL_CtrlECU_EmATrqDrv_LIM_PT_Factor_C,0x80185e58,
cap_CtrlECU_InvOperation_CTRL_CtrlECU_EmATrqDrv_LIM_PT_Offset_C,0x80178978,
cap_CtrlECU_InvOperation_CTRL_CtrlECU_EmBSpeed_cmd_PT_Factor_C,0x80185e58,
cap_CtrlECU_InvOperation_CTRL_CtrlECU_EmBSpeed_cmd_PT_Offset_C,0x80178978,
cap_CtrlECU_InvOperation_CTRL_CtrlECU_EmBTorque_cmd_PT_Factor_C,0x80185e58,
cap_CtrlECU_InvOperation_CTRL_CtrlECU_EmBTorque_cmd_PT_Offset_C,0x80178978,
cap_CtrlECU_InvOperation_CTRL_CtrlECU_EmBTrqBrake_LIM_PT_Factor_C,0x80185e58,
cap_CtrlECU_InvOperation_CTRL_CtrlECU_EmBTrqBrake_LIM_PT_Offset_C,0x80178978,
cap_CtrlECU_InvOperation_CTRL_CtrlECU_EmBTrqDrv_LIM_PT_Factor_C,0x80185e58,
cap_CtrlECU_InvOperation_CTRL_CtrlECU_EmBTrqDrv_LIM_PT_Offset_C,0x80178978,
cap_DCDC_VCU_Measure_Fbk_DCDC_MeasInCurrent_PT_Factor_C,0x80185e58,
cap_DCDC_VCU_Measure_Fbk_DCDC_MeasInCurrent_PT_Offset_C,0x80178978,
cap_DCDC_VCU_Measure_Fbk_DCDC_MeasInVltg_PT_Factor_C,0x80185e58,
cap_DCDC_VCU_Measure_Fbk_DCDC_MeasInVltg_PT_Offset_C,0x80178978,
cap_DCDC_VCU_Measure_Fbk_DCDC_MeasOutCurr_PT_Factor_C,0x80185e58,
cap_DCDC_VCU_Measure_Fbk_DCDC_MeasOutCurr_PT_Offset_C,0x80178978,
cap_DCDC_VCU_Measure_Fbk_DCDC_MeasVs_PT_Factor_C,0x80185e58,
cap_DCDC_VCU_Measure_Fbk_DCDC_MeasVs_PT_Offset_C,0x80178978,
cap_DCDC_VCU_Req_Fbk_DCDC_MaxCurrentOut_PT_Factor_C,0x80185e58,
cap_DCDC_VCU_Req_Fbk_DCDC_MaxCurrentOut_PT_Offset_C,0x80178978,
cap_DCDC_VCU_Req_Fbk_DCDC_OutCurrReqFbk_PT_Factor_C,0x80185e58,
cap_DCDC_VCU_Req_Fbk_DCDC_OutCurrReqFbk_PT_Offset_C,0x80178978,
cap_DCDC_VCU_Req_Fbk_DCDC_OutVltgReqFbk_PT_Factor_C,0x80185e58,
cap_DCDC_VCU_Req_Fbk_DCDC_OutVltgReqFbk_PT_Offset_C,0x80178978,
cap_DCDC_VCU_Temperature_Fbk_DCDC_CoolPwrDemand_PT_Factor_C,0x80185e58,
cap_DCDC_VCU_Temperature_Fbk_DCDC_CoolPwrDemand_PT_Offset_C,0x80178978,
cap_DCDC_VCU_Temperature_Fbk_DCDC_InternalTempA_PT_Factor_C,0x80185e58,
cap_DCDC_VCU_Temperature_Fbk_DCDC_InternalTempA_PT_Offset_C,0x80178978,
cap_DCDC_VCU_Temperature_Fbk_DCDC_InternalTempB_PT_Factor_C,0x80185e58,
cap_DCDC_VCU_Temperature_Fbk_DCDC_InternalTempB_PT_Offset_C,0x80178978,
cap_DCDC_VCU_Temperature_Fbk_DCDC_InternalTempC_PT_Factor_C,0x80185e58,
cap_DCDC_VCU_Temperature_Fbk_DCDC_InternalTempC_PT_Offset_C,0x80178978,
cap_EBCM_ACC_LONG_LAT_YAW_VYAW_VEH_CHS1_Factor_C,0x80185e58,
cap_EBCM_ACC_LONG_LAT_YAW_VYAW_VEH_CHS1_Offset_C,0x80178978,
cap_EBCM_STATUS_BreakPedalPercent_CHS1_Factor_C,0x80185e58,
cap_EBCM_STATUS_BreakPedalPercent_CHS1_Offset_C,0x80178978,
cap_EBCM_STATUS_BreakPedalPercent_CHS2_Factor_C,0x80185e58,
cap_EBCM_STATUS_BreakPedalPercent_CHS2_Offset_C,0x80178978,
cap_EBCM_STATUS_MCPressure_CHS1_Factor_C,0x80185e58,
cap_EBCM_STATUS_MCPressure_CHS1_Offset_C,0x80178978,
cap_EBCM_STATUS_MCPressure_CHS2_Factor_C,0x80185e58,
cap_EBCM_STATUS_MCPressure_CHS2_Offset_C,0x80178978,
cap_IBS_PWT_Info_IBS_Actual_Current_BCAN_Factor_C,0x80185e58,
cap_IBS_PWT_Info_IBS_Actual_Current_BCAN_Offset_C,0x80178978,
cap_IBS_PWT_Info_IBS_Actual_Temp_BCAN_Factor_C,0x80185e58,
cap_IBS_PWT_Info_IBS_Actual_Temp_BCAN_Offset_C,0x80178978,
cap_IBS_PWT_Info_IBS_Actual_Voltage_BCAN_Factor_C,0x80185e58,
cap_IBS_PWT_Info_IBS_Actual_Voltage_BCAN_Offset_C,0x80178978,
cap_IBS_PWT_Info_IBS_Current_SOC_BCAN_Factor_C,0x80185e58,
cap_IBS_PWT_Info_IBS_Current_SOC_BCAN_Offset_C,0x80178978,
cap_Inv_EmA_FB_Inv_DCCurrent_PT_Factor_C,0x80185e58,
cap_Inv_EmA_FB_Inv_DCCurrent_PT_Offset_C,0x80178978,
cap_Inv_EmA_FB_Inv_EmACurrentId_PT_Factor_C,0x80185e58,
cap_Inv_EmA_FB_Inv_EmACurrentId_PT_Offset_C,0x80178978,
cap_Inv_EmA_FB_Inv_EmACurrentId_cmd_PT_Factor_C,0x80185e58,
cap_Inv_EmA_FB_Inv_EmACurrentId_cmd_PT_Offset_C,0x80178978,
cap_Inv_EmA_FB_Inv_EmACurrentIq_PT_Factor_C,0x80185e58,
cap_Inv_EmA_FB_Inv_EmACurrentIq_PT_Offset_C,0x80178978,
cap_Inv_EmA_FB_Inv_EmACurrentIq_cmd_PT_Factor_C,0x80185e58,
cap_Inv_EmA_FB_Inv_EmACurrentIq_cmd_PT_Offset_C,0x80178978,
cap_Inv_EmA_FB_Inv_EmACurrentPhU_PT_Factor_C,0x80185e58,
cap_Inv_EmA_FB_Inv_EmACurrentPhU_PT_Offset_C,0x80178978,
cap_Inv_EmA_FB_Inv_EmACurrentPhV_PT_Factor_C,0x80185e58,
cap_Inv_EmA_FB_Inv_EmACurrentPhV_PT_Offset_C,0x80178978,
cap_Inv_EmA_FB_Inv_EmACurrentPhW_PT_Factor_C,0x80185e58,
cap_Inv_EmA_FB_Inv_EmACurrentPhW_PT_Offset_C,0x80178978,
cap_Inv_EmA_FB_Inv_EmAModulIndex_PT_Factor_C,0x80185e58,
cap_Inv_EmA_FB_Inv_EmAModulIndex_PT_Offset_C,0x80178978,
cap_Inv_EmA_FB_Inv_EmAResAngle_PT_Factor_C,0x80185e58,
cap_Inv_EmA_FB_Inv_EmAResAngle_PT_Offset_C,0x80178978,
cap_Inv_EmA_FB_Inv_EmAVoltageVd_cmd_PT_Factor_C,0x80185e58,
cap_Inv_EmA_FB_Inv_EmAVoltageVd_cmd_PT_Offset_C,0x80178978,
cap_Inv_EmA_FB_Inv_EmAVoltageVq_cmd_PT_Factor_C,0x80185e58,
cap_Inv_EmA_FB_Inv_EmAVoltageVq_cmd_PT_Offset_C,0x80178978,
cap_Inv_EmB_FB_Inv_EmBCurrentId_PT_Factor_C,0x80185e58,
cap_Inv_EmB_FB_Inv_EmBCurrentId_PT_Offset_C,0x80178978,
cap_Inv_EmB_FB_Inv_EmBCurrentId_cmd_PT_Factor_C,0x80185e58,
cap_Inv_EmB_FB_Inv_EmBCurrentId_cmd_PT_Offset_C,0x80178978,
cap_Inv_EmB_FB_Inv_EmBCurrentIq_PT_Factor_C,0x80185e58,
cap_Inv_EmB_FB_Inv_EmBCurrentIq_PT_Offset_C,0x80178978,
cap_Inv_EmB_FB_Inv_EmBCurrentIq_cmd_PT_Factor_C,0x80185e58,
cap_Inv_EmB_FB_Inv_EmBCurrentIq_cmd_PT_Offset_C,0x80178978,
cap_Inv_EmB_FB_Inv_EmBCurrentPhU_PT_Factor_C,0x80185e58,
cap_Inv_EmB_FB_Inv_EmBCurrentPhU_PT_Offset_C,0x80178978,
cap_Inv_EmB_FB_Inv_EmBCurrentPhV_PT_Factor_C,0x80185e58,
cap_Inv_EmB_FB_Inv_EmBCurrentPhV_PT_Offset_C,0x80178978,
cap_Inv_EmB_FB_Inv_EmBCurrentPhW_PT_Factor_C,0x80185e58,
cap_Inv_EmB_FB_Inv_EmBCurrentPhW_PT_Offset_C,0x80178978,
cap_Inv_EmB_FB_Inv_EmBModulIndex_PT_Factor_C,0x80185e58,
cap_Inv_EmB_FB_Inv_EmBModulIndex_PT_Offset_C,0x80178978,
cap_Inv_EmB_FB_Inv_EmBResAngle_PT_Factor_C,0x80185e58,
cap_Inv_EmB_FB_Inv_EmBResAngle_PT_Offset_C,0x80178978,
cap_Inv_EmB_FB_Inv_EmBVoltageVd_cmd_PT_Factor_C,0x80185e58,
cap_Inv_EmB_FB_Inv_EmBVoltageVd_cmd_PT_Offset_C,0x80178978,
cap_Inv_EmB_FB_Inv_EmBVoltageVq_cmd_PT_Factor_C,0x80185e58,
cap_Inv_EmB_FB_Inv_EmBVoltageVq_cmd_PT_Offset_C,0x80178978,
cap_Inv_Operation_FB_Inv_EmASpeed_est_CHS1_Factor_C,0x80185e58,
cap_Inv_Operation_FB_Inv_EmASpeed_est_CHS1_Offset_C,0x80178978,
cap_Inv_Operation_FB_Inv_EmASpeed_est_CHS2_Factor_C,0x80185e58,
cap_Inv_Operation_FB_Inv_EmASpeed_est_CHS2_Offset_C,0x80178978,
cap_Inv_Operation_FB_Inv_EmASpeed_est_PT_Factor_C,0x80185e58,
cap_Inv_Operation_FB_Inv_EmASpeed_est_PT_Offset_C,0x80178978,
cap_Inv_Operation_FB_Inv_EmATorque_est_CHS1_Factor_C,0x80185e58,
cap_Inv_Operation_FB_Inv_EmATorque_est_CHS1_Offset_C,0x80178978,
cap_Inv_Operation_FB_Inv_EmATorque_est_CHS2_Factor_C,0x80185e58,
cap_Inv_Operation_FB_Inv_EmATorque_est_CHS2_Offset_C,0x80178978,
cap_Inv_Operation_FB_Inv_EmATorque_est_PT_Factor_C,0x80185e58,
cap_Inv_Operation_FB_Inv_EmATorque_est_PT_Offset_C,0x80178978,
cap_Inv_Operation_FB_Inv_EmATrqBrake_LIM_CHS1_Factor_C,0x80185e58,
cap_Inv_Operation_FB_Inv_EmATrqBrake_LIM_CHS1_Offset_C,0x80178978,
cap_Inv_Operation_FB_Inv_EmATrqBrake_LIM_CHS2_Factor_C,0x80185e58,
cap_Inv_Operation_FB_Inv_EmATrqBrake_LIM_CHS2_Offset_C,0x80178978,
cap_Inv_Operation_FB_Inv_EmATrqBrake_LIM_PT_Factor_C,0x80185e58,
cap_Inv_Operation_FB_Inv_EmATrqBrake_LIM_PT_Offset_C,0x80178978,
cap_Inv_Operation_FB_Inv_EmATrqDrv_LIM_CHS1_Factor_C,0x80185e58,
cap_Inv_Operation_FB_Inv_EmATrqDrv_LIM_CHS1_Offset_C,0x80178978,
cap_Inv_Operation_FB_Inv_EmATrqDrv_LIM_CHS2_Factor_C,0x80185e58,
cap_Inv_Operation_FB_Inv_EmATrqDrv_LIM_CHS2_Offset_C,0x80178978,
cap_Inv_Operation_FB_Inv_EmATrqDrv_LIM_PT_Factor_C,0x80185e58,
cap_Inv_Operation_FB_Inv_EmATrqDrv_LIM_PT_Offset_C,0x80178978,
cap_Inv_Operation_FB_Inv_EmBSpeed_est_CHS1_Factor_C,0x80185e58,
cap_Inv_Operation_FB_Inv_EmBSpeed_est_CHS1_Offset_C,0x80178978,
cap_Inv_Operation_FB_Inv_EmBSpeed_est_CHS2_Factor_C,0x80185e58,
cap_Inv_Operation_FB_Inv_EmBSpeed_est_CHS2_Offset_C,0x80178978,
cap_Inv_Operation_FB_Inv_EmBSpeed_est_PT_Factor_C,0x80185e58,
cap_Inv_Operation_FB_Inv_EmBSpeed_est_PT_Offset_C,0x80178978,
cap_Inv_Operation_FB_Inv_EmBTorque_est_CHS1_Factor_C,0x80185e58,
cap_Inv_Operation_FB_Inv_EmBTorque_est_CHS1_Offset_C,0x80178978,
cap_Inv_Operation_FB_Inv_EmBTorque_est_CHS2_Factor_C,0x80185e58,
cap_Inv_Operation_FB_Inv_EmBTorque_est_CHS2_Offset_C,0x80178978,
